,name,tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
92,白细胞,3.0,0.03192,-0.007296,-0.032287,0.031741,-0.002401,-0.030617,0.054536,-0.002553,0.037942,-0.000295,0.011777,0.023058,-0.016496,-0.023374,0.048712,-0.00109,-0.026016,0.008822,-0.009205,0.020529,0.016561,0.061648,0.011127,0.005877,-0.049617,0.016776,0.044883,0.009529,0.023725,-0.016713,0.024687,-0.025757,-0.014166,-0.06163,-0.001561,-0.013417,-0.045695,-0.050839,-0.015455,-0.041901,0.015719,0.00732,0.003543,-0.035075,0.013069,0.032007,0.004365,0.007711,0.014408,-0.000395,0.034492,-0.010822,0.000111,0.046043,0.032318,-0.037784,0.042046,-0.012143,0.009469,0.000759,-0.052273,0.013279,0.001091,0.026547,-0.000779,0.017421,-0.007558,0.004209,0.035122,0.014676,-0.028963,-0.002092,0.009583,0.05855,-0.041124,-0.022763,0.002418,-0.006431,0.026938,0.013825,-0.006262,-0.023931,0.035742,0.049978,0.024053,-0.043735,-0.01841,-0.029377,0.054294,-0.040437,-0.02083,0.018477,-0.011551,-0.024941,0.032428,0.033036,0.004404,-0.008122,0.014255,0.036256
93,柏子仁,4.0,0.015622,-0.059818,-0.051876,0.017078,0.025419,-0.135978,0.122784,-0.114282,0.144581,0.014331,0.057258,-0.120034,-0.010792,0.004373,0.042997,0.037399,-0.108599,0.045786,-0.060177,0.088838,-0.057547,0.071126,0.089888,0.011309,-0.040816,0.005085,0.01539,-0.012703,0.015214,-0.08866,0.156015,-0.143713,0.0038,-0.012529,0.06693,0.074698,-0.002165,-0.021279,-0.010335,0.007418,0.075018,0.063436,-0.024817,-0.049931,0.040657,0.025661,0.009972,0.02978,-0.011223,0.114468,0.097032,-0.028267,-0.070434,0.075939,0.062437,-0.110661,0.159809,-0.092825,0.025801,0.060122,-0.121166,0.015139,-0.046844,0.058233,-0.015126,-0.015351,0.004336,0.021733,0.101352,0.096328,-0.020942,-0.018717,-0.051379,0.075074,-0.149889,-0.014555,-0.012567,-0.039091,0.067952,0.004741,0.019804,-0.006044,0.099603,0.166307,0.128347,-0.105271,-0.037096,0.048531,0.045345,0.020874,-0.082331,-0.030046,-0.077958,-0.06474,0.056403,0.061741,0.053475,0.035735,-0.051641,0.08925
94,牙疳,3.0,0.033392,0.007545,0.004769,-0.010199,-0.015988,0.014648,-0.007359,0.007694,-0.014517,0.033907,0.003233,0.005392,0.021651,-0.006651,-0.00589,-0.050109,-0.002372,-0.028173,0.024975,-0.003969,-0.019473,0.012768,0.01592,-0.033316,-0.022888,0.024323,0.003984,-0.010314,0.021686,0.018727,0.015939,0.012087,0.000956,-0.016417,-0.015157,0.005269,0.021256,0.023573,0.00612,-0.041841,0.021535,0.014847,0.012702,-0.015962,0.028792,0.039379,-0.058144,0.017057,0.020707,-0.049914,-0.01536,-0.01684,-0.012529,0.015845,0.005202,-0.025267,0.021967,-0.00792,0.003611,0.018641,-0.014831,-0.007946,-0.019988,0.006613,-0.043033,-0.033196,-0.005873,-0.000208,-0.001612,0.011684,-0.036265,0.022639,-0.034233,0.008508,-0.01547,0.015207,0.00883,-0.017151,-0.019504,0.02759,-0.022947,0.018945,-0.004678,-0.001469,0.002468,0.01006,-0.00895,0.010227,-0.025017,0.014112,0.000641,0.022372,-0.007977,0.00656,-0.026198,0.006367,-0.030957,0.028145,0.010062,0.028095
95,苏合香,4.0,0.036534,-0.001727,-0.121934,0.044721,0.026009,-0.098199,0.155336,-0.011331,0.114071,-0.02907,0.069748,0.010634,-0.023292,-0.090587,0.073821,0.064778,-0.022205,0.060552,-0.052431,0.065414,0.046652,0.125959,0.020176,0.047584,-0.124532,0.000266,0.113077,-0.033756,0.003275,-0.06788,0.091969,-0.05403,-0.056604,-0.101348,0.025985,-0.065544,-0.081449,-0.128326,-0.079701,-0.107226,0.053121,0.037641,0.09697,0.00333,-0.036674,0.042326,0.063132,-0.036869,0.080417,0.016743,0.138559,-0.004786,0.017589,0.167589,0.105214,-0.085085,0.10212,0.012335,0.009192,-0.020243,-0.093419,-0.014393,-0.006249,0.119276,0.071407,0.074095,-0.067803,-0.002515,0.096101,0.064145,-0.067538,0.035288,0.032909,0.071541,-0.039655,-0.06788,-0.032359,-0.021494,0.009436,0.112911,0.017051,-0.017888,0.103179,0.101847,0.095352,-0.130739,0.010815,-0.093704,0.134873,-0.125062,-0.047984,-0.001968,-0.050469,-0.09225,0.129587,0.083899,-0.035461,-0.085503,0.00641,0.135214
96,脱发,3.0,-0.000393,0.037851,0.015205,0.00393,-0.009206,0.01598,0.013267,0.012251,-0.024131,-0.033133,0.00932,0.006163,0.009715,-0.008315,-0.015211,-0.015844,0.011842,-0.00425,-0.010814,-0.017498,0.024425,-0.020623,-0.013807,0.016789,0.003885,0.014913,0.025744,-0.002845,-0.006941,0.006424,0.007099,0.005461,0.002652,0.003357,-0.001201,-0.010461,-0.007699,-0.011713,-0.015348,-0.003729,0.004136,0.002983,0.007847,0.020923,-0.030925,-0.030838,0.021573,0.009119,0.007379,-0.02749,-0.019884,0.00086,0.018545,-0.009405,0.004251,0.015692,-0.020045,0.019103,0.011742,-0.011737,0.005687,-0.0013,0.002521,0.026407,-0.007098,0.015866,-0.006454,0.000355,-0.000432,-0.006747,-0.010525,-0.004093,-0.002334,-0.031706,0.013225,0.006006,0.004066,-0.015925,-0.010026,0.028935,-0.000488,0.005052,-0.012097,-0.014249,-0.042983,0.009262,0.028678,-0.010493,0.007697,-0.015087,0.020054,-0.00721,0.012943,0.001442,0.016627,-0.006368,0.000523,-0.025801,0.008755,-0.003959
97,川连,4.0,0.061556,-0.025611,-0.096218,0.045876,0.028661,-0.144654,0.151814,-0.068432,0.135761,0.019033,0.056611,-0.025825,-0.036582,-0.040697,0.070594,0.041026,-0.106032,0.04504,-0.075776,0.066715,-0.011957,0.139259,0.057146,0.02475,-0.101905,0.021662,0.062284,-0.00355,0.050746,-0.07006,0.09456,-0.110284,-0.016323,-0.09867,0.035296,0.003081,-0.061219,-0.08323,-0.037482,-0.073882,0.071081,0.035649,0.026565,-0.067995,0.021051,0.054088,0.011143,0.017057,0.014759,0.062552,0.110746,-0.032172,-0.044447,0.126756,0.067349,-0.118249,0.134435,-0.062635,0.02109,0.03178,-0.108327,0.021156,-0.013158,0.084375,0.019779,0.001285,-0.01477,0.025502,0.092019,0.062287,-0.042996,0.01153,-0.019305,0.106228,-0.103706,-0.049338,-0.007342,-0.00994,0.054411,0.043163,-0.00829,-0.049705,0.091382,0.141626,0.102964,-0.143728,-0.040029,-0.029898,0.099703,-0.047633,-0.078832,0.011776,-0.081076,-0.07164,0.05562,0.096554,-0.00387,-0.004066,-0.012051,0.131016
98,大黄,4.0,0.037085,0.010546,-0.05852,0.026478,-0.02279,-0.060911,0.082991,0.010963,0.045429,-0.019486,0.024536,0.012314,-0.007716,-0.039244,0.049372,-0.025323,-0.037406,0.012893,0.015107,0.009195,0.01545,0.045674,0.018462,0.010979,-0.059118,0.046312,0.101428,0.018424,0.058368,-0.01937,0.032366,-0.04924,-0.012916,-0.078626,0.025618,-0.028995,-0.070497,-0.047859,-0.016236,-0.06938,0.004951,0.023057,0.003403,-0.042546,0.004799,0.018502,0.026846,0.024484,0.003795,-0.026171,0.059032,-0.034411,0.019764,0.067034,0.049344,-0.052338,0.07451,-0.032037,0.039051,0.017981,-0.078797,0.011312,0.014497,0.066557,0.015057,0.013761,-0.008829,-0.006852,0.023275,0.01512,-0.024197,-0.010481,0.008581,0.057574,-0.042219,-0.027355,0.023928,-0.026832,0.034279,0.043833,-0.00642,-0.02877,0.06805,0.071669,0.03013,-0.061105,-0.019433,-0.064058,0.068193,-0.07086,-0.044216,0.037613,-0.01063,-0.036402,0.044662,0.04098,0.027584,0.013504,0.025813,0.063946
99,桑枝,4.0,0.018348,0.004508,-0.041677,0.022589,0.008228,-0.058237,0.071287,-0.024591,0.033146,0.032877,0.015739,-0.022548,-0.002153,-0.033449,0.048541,0.018682,-0.04383,0.027251,-0.04068,0.022487,-0.00382,0.064184,0.048829,0.010132,-0.040976,0.025481,0.036067,-0.020828,0.028847,-0.024608,0.041086,-0.047301,-0.019607,-0.020652,0.003411,-0.008377,-0.029518,-0.041854,-0.038218,-0.033237,0.026344,0.024782,0.006777,-0.031634,0.010429,0.021368,0.015082,0.016461,0.022233,0.032014,0.038189,-0.022912,-0.010259,0.04412,0.030247,-0.034934,0.041589,-0.038993,-0.003532,0.022184,-0.051767,0.008061,0.002798,0.04707,0.012041,0.003403,-0.007108,0.003244,0.050994,0.040417,-0.035183,0.002006,-0.013418,0.060723,-0.049257,-0.036397,-0.018141,-0.024171,0.029093,0.037872,0.007106,0.012414,0.041216,0.057305,0.039908,-0.06282,-0.001991,-0.026677,0.043789,-0.04267,-0.017929,0.009657,-0.017397,-0.048453,0.031836,0.032687,-0.008285,-0.010458,7.9e-05,0.017204
100,伤胃,3.0,0.013699,0.056802,0.038903,0.032087,-0.035535,0.034974,0.009765,0.031162,-0.017535,0.045771,-0.00144,0.026127,0.024748,0.021267,0.033762,-0.018007,0.004794,-0.012209,0.015799,-0.028448,0.023264,0.031502,-0.000896,0.001714,-0.030525,0.039066,0.049587,-0.015436,0.009837,0.017049,-0.008197,0.042244,-0.022149,-0.002071,-0.018588,-0.041183,-0.003304,-0.004847,-0.00387,-0.037258,-0.009545,0.036809,0.031523,0.003245,0.007496,0.026617,-0.03427,0.003805,0.06723,-0.068405,-0.045023,0.001215,0.017284,0.018804,0.00767,0.039261,-0.035422,-0.012549,-0.042889,0.007082,0.007949,-0.000188,0.008938,0.019503,0.008863,-0.014902,-0.006154,0.006769,0.019202,0.003864,-0.072264,0.012456,-0.019204,-0.014453,-0.008432,0.014368,-0.000529,-0.024393,-0.011096,0.042357,-0.009787,0.033677,0.016548,-0.035191,-0.047814,0.032237,0.002654,-0.035092,0.001352,-0.042761,0.026536,0.020347,0.039469,-0.012692,-0.004936,-0.011078,-0.03727,-0.024036,0.036741,-0.026516
101,白带,3.0,-0.009448,0.010555,0.010755,0.022907,-0.006783,-0.009838,0.028969,0.005039,0.0056,-0.004206,-0.006796,-0.013814,0.013302,0.01471,0.023861,0.01664,-0.004706,0.008779,0.003309,-0.014283,0.008297,-0.000211,-0.006256,0.001795,0.000749,0.026252,0.042378,-0.001452,-0.017591,-0.009291,0.026422,0.014454,0.002739,0.003216,-0.008879,-0.009027,-0.001417,-0.012991,-0.01568,-0.007717,-0.010147,0.014238,0.004574,0.009828,0.020006,0.006941,-0.001665,0.004531,0.017582,-0.010599,-0.013163,0.004006,-0.006255,0.015795,0.010987,0.020342,0.00682,-0.010376,-0.015962,-0.006907,0.00137,0.003772,0.008424,0.006616,0.014052,0.006556,-0.005838,-0.004714,0.006593,0.020329,-0.022257,-0.004994,-0.022332,0.000566,-0.003783,0.01028,-0.003142,-0.013985,0.006048,0.012476,0.000934,0.017559,0.024587,-0.004617,-0.02228,0.002582,-0.00089,-0.00883,0.007324,-0.013901,0.013353,-0.012928,0.007599,-0.012226,0.022744,0.004642,0.0067,0.00394,0.007714,-0.019643
102,薤白,4.0,0.027878,-0.003806,-0.064597,0.036882,0.015412,-0.053347,0.073069,0.003964,0.042081,0.002014,0.019027,0.012106,-0.011568,-0.047076,0.04253,0.013821,-0.017307,0.042338,-0.028116,0.001236,0.033309,0.058128,0.013486,0.02479,-0.056042,0.023636,0.054467,-0.014821,0.025411,-0.021395,0.023149,-0.006875,-0.022572,-0.057678,0.00644,-0.027292,-0.051682,-0.084239,-0.057826,-0.047231,0.023257,0.007064,0.03679,-0.035797,0.016343,0.029321,0.026562,0.006201,0.030156,0.014605,0.056345,-0.013356,0.003149,0.073387,0.048501,-0.034331,0.040699,-0.008526,-0.002256,-0.004081,-0.046675,0.006063,0.01851,0.038337,0.028983,0.015516,-0.008894,0.011396,0.036977,0.016675,-0.022415,0.014317,0.004514,0.043225,-0.016001,-0.04669,8.2e-05,0.014451,0.028103,0.041761,0.012192,-0.00601,0.041241,0.032165,0.036286,-0.05921,0.001564,-0.049299,0.066178,-0.057491,-0.025645,0.006117,-0.012631,-0.045882,0.047238,0.051229,-0.016363,-0.026844,0.017503,0.034265
103,利尿,3.0,0.022946,0.009103,-0.022641,0.023529,-0.006696,-0.024411,0.036132,0.007982,-0.00569,-0.002032,-0.008021,0.038129,-0.018103,-0.017014,0.027929,-0.016342,-0.025083,0.009531,-0.010569,-0.021643,0.004904,0.022148,-0.005564,0.012264,-0.030656,0.037322,0.046544,0.008019,0.022299,0.002122,0.004186,-0.004763,0.011521,-0.039853,-0.020643,-0.007282,-0.042874,-0.030981,-0.006726,-0.03169,0.011134,-0.004201,-0.005459,-0.037048,-0.001636,0.022589,-0.002355,0.025002,0.007068,-0.023431,-0.00594,-0.024655,-0.012958,0.024516,0.005806,-0.036859,0.019718,-0.006585,0.017094,0.000164,-0.01113,-0.000538,0.011732,0.003914,-0.01095,0.004077,-0.009667,-0.002164,-0.001839,0.010673,-0.020305,0.001404,-0.006913,0.015229,0.000743,-0.013992,0.015656,0.01352,0.017251,0.016515,-0.007878,-0.02585,-0.001067,0.005846,-0.022951,-0.021419,-0.009054,-0.023311,0.014759,-0.023441,-0.011534,0.029386,0.007212,-0.005869,0.002271,0.020404,0.005708,0.002363,0.028555,0.00994
104,虚热,3.0,-0.011979,0.051956,0.01608,0.014637,-0.018217,0.037255,-0.008279,0.029509,-0.046853,0.054371,-0.017829,0.025799,0.028549,-0.021191,0.029709,-0.003962,0.010348,-0.003614,0.001504,-0.027805,0.025502,0.023932,0.012755,0.002466,-0.006559,0.022907,0.031348,-0.037335,0.018296,0.02009,-0.019433,0.048313,-0.026138,0.004037,-0.043871,-0.037063,-0.014721,-0.026739,-0.043005,-0.020526,-0.020196,0.020322,0.029277,-0.007096,0.005825,0.018575,0.003626,-0.007627,0.070639,-0.026665,-0.025362,0.00305,0.025412,0.0024,0.023882,0.046072,-0.035444,0.005902,-0.026117,-0.007363,0.018536,-0.021739,0.021493,0.010516,0.014221,0.002717,0.004151,-0.000218,0.001407,-0.010858,-0.037548,0.003424,-0.007028,0.01069,0.024768,-0.018367,-0.010832,-0.011354,-0.002532,0.052653,0.00716,0.043278,0.012076,-0.029474,-0.021332,0.025127,0.033827,-0.054499,0.014946,-0.042058,0.045061,0.017226,0.057004,-0.01194,0.014309,-0.013172,-0.028438,-0.048122,0.041982,-0.06108
105,虚火,3.0,-0.000666,0.060528,0.034472,0.023831,-0.050382,0.021227,0.016881,0.015199,-0.038062,-0.000538,-0.006588,0.00883,0.031117,-0.009918,0.006186,-0.060978,0.003183,-0.011174,0.033366,-0.040239,0.028235,-0.009468,-0.002133,0.012997,-0.027407,0.076074,0.078731,-0.027776,0.035782,0.022394,0.032507,0.044178,0.01082,-0.000355,-0.021359,0.005337,-0.024154,-0.023183,-0.01839,-0.034206,0.021512,0.039105,0.009212,-0.020009,0.002014,0.014091,-0.011166,0.045901,0.06447,-0.071658,-0.040236,-0.014181,0.012796,0.014164,0.028897,0.014585,0.014798,-0.015701,0.002171,-0.002743,-0.001376,0.002666,0.00347,0.037026,-0.035933,-0.005247,-0.012124,0.006852,0.025021,0.02626,-0.066161,0.005967,-0.047702,-0.013034,-0.027909,0.007045,0.016635,-0.036487,0.009445,0.076458,0.005668,0.033022,0.030988,-0.022942,-0.048678,0.030171,0.026637,-0.0304,-0.00121,-0.038039,0.017655,0.016138,0.035892,-0.008068,0.013128,-0.003542,0.017962,-0.011962,0.042625,-0.010508
106,木瓜,4.0,0.054858,-0.037333,-0.07686,0.060444,0.051417,-0.138817,0.1659,-0.058749,0.142769,-0.007637,0.061243,-0.022877,-0.068801,-0.046699,0.071396,0.101037,-0.040654,0.052413,-0.077334,0.06244,-0.00434,0.162177,0.010965,0.033535,-0.092608,0.04524,0.064971,0.031816,0.004606,-0.059532,0.044645,-0.076373,-0.035021,-0.056256,0.052327,-0.013425,-0.078103,-0.115494,-0.028241,-0.086583,0.065634,0.045671,0.050664,-0.015053,-0.012082,0.038739,0.045618,-0.030737,0.035913,0.053118,0.097716,-0.007658,0.022651,0.127419,0.036701,-0.07771,0.068112,-0.025254,-0.018729,0.037113,-0.118245,0.028191,-0.011465,0.046634,0.078288,0.032456,-0.079394,0.007651,0.09863,0.026547,-0.036643,0.022757,0.003259,0.066076,-0.074089,-0.046125,-0.006444,-0.009703,0.029351,0.015823,-0.003562,-0.03539,0.095929,0.079369,0.115874,-0.161078,-0.044791,-0.056506,0.113142,-0.087948,-0.090062,0.006739,-0.083772,-0.098064,0.048441,0.091511,-0.036812,-0.028552,-0.026656,0.111768
107,枸杞子,4.0,0.041271,-0.02426,-0.065203,0.037616,0.016297,-0.115571,0.136788,-0.064009,0.118392,0.021809,0.049769,-0.047226,-0.023277,-0.035774,0.079288,0.029828,-0.079331,0.041172,-0.056349,0.058217,-0.011911,0.108791,0.064606,0.028011,-0.072478,0.038714,0.069116,-0.007915,0.03858,-0.056543,0.101373,-0.103998,-0.016075,-0.04877,0.048494,-0.000455,-0.053505,-0.066467,-0.031476,-0.057384,0.051154,0.061061,0.011489,-0.049904,0.015364,0.031533,0.02389,0.014167,0.021745,0.056045,0.088093,-0.035074,-0.014685,0.093194,0.058563,-0.091387,0.117664,-0.071557,0.01136,0.056434,-0.124762,0.01362,-0.017879,0.065581,0.017789,0.010707,-0.022466,0.009887,0.090449,0.076789,-0.049304,-0.004872,-0.018726,0.081067,-0.103732,-0.046069,-0.005573,-0.041102,0.060139,0.04101,0.011937,-0.002293,0.095871,0.131375,0.101688,-0.119838,-0.024256,-0.022386,0.083063,-0.052362,-0.064343,0.00668,-0.057078,-0.074538,0.056517,0.069497,0.010413,0.006419,-0.017869,0.077536
108,地榆,4.0,0.016298,0.019431,-0.029179,0.029336,-0.004954,-0.051913,0.086275,-0.01123,0.042959,0.003478,0.026948,-0.009449,0.007189,-0.021046,0.056798,0.013064,-0.016516,0.023177,-0.01543,0.012344,0.019399,0.053096,0.018855,0.026094,-0.059414,0.042009,0.09101,-0.015495,0.014423,-0.029074,0.058137,-0.01865,-0.023936,-0.040877,0.016887,-0.039462,-0.029333,-0.063763,-0.039666,-0.05109,0.021305,0.043789,0.037465,-0.005941,0.001195,0.024926,0.006167,0.016395,0.048,-0.010156,0.03735,-0.011639,-0.004515,0.068081,0.054552,-0.02614,0.062714,-0.01734,-0.000811,0.002597,-0.048189,0.005127,0.000926,0.057309,0.025069,0.028172,-0.025863,0.005379,0.046336,0.050742,-0.05161,0.002924,-0.01218,0.035004,-0.036999,-0.02143,0.001271,-0.033311,0.016969,0.063761,-0.000522,0.003153,0.05949,0.050641,0.019223,-0.044747,8e-05,-0.035584,0.062683,-0.05865,-0.009004,0.010117,-0.006483,-0.059127,0.059764,0.042041,-0.003814,-0.014917,0.025446,0.041999
109,作痛,3.0,0.004484,0.025484,-0.012474,0.028742,-0.020178,0.003822,0.039257,0.029156,-0.004214,0.048275,-0.015,0.012274,0.023781,-0.018811,0.074035,-2.9e-05,-0.007697,0.008934,0.013483,-0.000923,0.006812,0.055645,0.026231,0.002785,-0.018315,0.043766,0.068449,-0.018785,0.023434,-0.00058,-0.000518,-0.000741,-0.031058,-0.007034,-0.017375,-0.056226,-0.024317,-0.022458,-0.022958,-0.04156,-0.02283,0.036934,0.016514,-0.011011,0.0129,0.026988,0.008891,-0.016398,0.049158,-0.01596,-0.00864,-0.011523,0.029846,0.032591,0.02421,0.015843,-0.001319,-0.031362,-0.028485,0.023317,-0.046824,-0.009272,0.024503,0.013192,0.031022,0.018993,-0.018563,-0.022408,0.015927,0.019528,-0.040928,0.004486,0.000909,0.050014,-0.009469,-0.021184,-0.011882,-0.03285,0.006505,0.035668,0.008093,0.046294,0.047936,0.02347,0.014035,-0.009934,-0.010648,-0.056117,0.027845,-0.074024,0.008485,0.027375,0.032736,-0.036734,0.031665,-0.003584,-0.017038,-0.015247,0.024899,-0.047967
110,苍耳,4.0,0.007498,-0.020096,0.001748,0.008112,-0.016133,-0.006178,0.001347,0.006674,-0.007635,3.3e-05,-0.009636,0.012774,0.006556,0.030558,0.03256,-0.01473,0.004714,-0.025815,0.05063,0.015509,-0.002387,-0.018343,-0.004928,-0.019111,-0.012912,0.017384,0.070069,0.010646,-0.001927,0.003579,0.050543,0.001501,0.013995,-0.01149,-0.019747,-0.015308,-0.007088,0.003504,0.020497,-0.019512,-0.01377,-0.000981,-0.006822,-0.023108,0.018174,0.033084,-0.027792,0.014864,0.01663,-0.033109,0.011204,-0.005336,-0.028645,0.029646,0.028815,-0.010657,0.050211,-0.018354,0.019827,-0.01933,0.003141,0.002149,0.003905,-0.009903,-0.014005,0.026562,-0.000395,-0.025679,-0.016829,0.032344,-0.012456,-0.020661,-0.002544,0.033319,-0.023066,0.017991,0.028965,-0.000969,0.003043,0.000913,0.003476,-0.030086,0.032223,0.044908,-0.015057,0.020742,-0.022686,-0.003166,0.007976,-0.002417,0.006884,0.009313,0.023022,-0.006828,0.034912,0.004406,0.050923,0.042712,0.036145,-0.002998
111,积液,3.0,0.010154,0.018652,0.00098,-0.008171,0.004099,0.008535,-0.000547,0.009941,-0.024084,-0.008865,0.006108,0.027186,-0.00223,-0.001933,-0.008607,-0.015757,0.003779,0.001674,-0.010535,-0.018989,-0.001331,0.002486,-0.012348,0.004301,-0.01573,0.016646,0.011387,-0.000627,-0.002017,0.011309,-0.007509,0.00577,0.011748,0.000156,-0.014189,0.018121,-0.00252,-0.000212,-0.003401,-0.006391,0.007901,-0.012716,0.008395,0.010327,-0.019647,0.003717,-0.013849,0.003797,0.005613,-0.028109,-0.03005,-0.010005,0.003502,-0.010892,-0.019362,-0.012392,-0.01618,0.01642,-0.007067,0.008465,0.006754,-0.008712,-0.011121,0.004946,-0.011605,-0.001997,-0.0124,0.008663,-0.002588,-0.002779,-0.027493,0.012412,-0.009839,-0.028645,0.017769,0.007194,-0.006855,-0.000828,-0.014538,0.012536,-0.01297,-0.000972,-0.023771,-0.035988,-0.023431,-0.006762,-0.00259,-0.000698,-0.013165,-0.000297,0.011742,0.018633,-0.003475,0.018588,-0.023342,0.000268,-0.023503,-0.017716,-0.005527,0.011559
112,疟疾,2.0,0.02055,-0.012204,0.003319,0.007452,0.011166,0.009029,-0.00853,-0.002207,-0.013417,0.035942,-0.013783,-0.009445,0.010331,0.008371,0.016023,-0.000504,-0.002848,-0.01455,0.006534,0.005058,0.002159,0.011248,0.011333,-0.014817,-0.001164,0.012026,-0.006052,0.003477,0.018873,0.004095,-0.00833,0.007779,0.002622,0.010857,-0.009696,-0.005909,-0.000934,-0.007521,-0.001524,-0.007664,0.001156,0.019386,-0.017087,-0.020253,0.027452,0.009962,-0.033134,0.021951,0.019449,0.00291,-0.01691,-0.00276,-0.001086,-0.023068,0.005018,-0.001813,-0.009311,-0.009739,-0.009705,0.005547,-0.010696,0.007247,0.006944,-0.026482,-0.011138,-0.014173,0.002454,-0.008822,-0.008663,0.000796,-0.016183,-0.01358,-0.024153,0.010896,-0.01517,0.009827,0.003472,-0.003601,0.019036,-0.01773,0.000101,0.01587,0.01325,0.007747,0.002407,0.014462,-0.009756,0.014154,-0.00373,0.002751,0.001841,0.024157,0.009272,-0.003501,-0.003459,-0.007234,0.009662,0.009921,0.003967,-0.033682
113,鼻塞,3.0,0.025119,0.033154,-0.002598,0.025623,0.000381,-0.000961,0.030452,0.018859,-0.028745,0.027376,-0.014759,0.036324,0.008007,-0.037432,0.041832,-0.014722,0.010194,0.006094,0.011016,-0.027785,0.016514,0.038383,0.003111,0.01105,-0.044193,0.074038,0.070279,-0.021789,0.039527,0.024998,-0.010545,0.023812,-0.010174,-0.009659,-0.02919,-0.024685,-0.045439,-0.048641,-0.026512,-0.057377,0.005464,0.026144,0.01685,-0.021598,-0.004826,0.021511,0.005786,0.023085,0.065759,-0.046147,-0.029588,-0.01259,0.041488,0.020764,0.0074,0.008251,-0.006552,-0.006275,-0.011032,0.018287,-0.032105,-0.007983,0.015754,0.012847,0.003438,0.020068,-0.042165,-0.009405,0.010991,0.00498,-0.047884,0.012819,-0.015466,0.011955,0.006627,-0.027991,0.006702,-0.009039,0.01985,0.044526,0.003179,0.024757,0.023297,-0.016543,-0.010326,-0.004808,0.014465,-0.056583,0.033422,-0.065929,0.004258,0.050223,0.026316,-0.023215,0.016657,0.010566,-0.005478,-0.03522,0.038623,-0.023535
114,发斑,3.0,-0.005407,0.033006,0.023327,0.011228,-0.008666,-0.010923,0.012837,-0.019562,-0.022703,0.003029,-0.004373,-0.026233,0.017531,-0.023348,-0.019312,-0.02865,0.001634,0.020021,-0.008596,-0.031201,0.001423,0.000439,0.013008,0.013001,-0.010536,0.070625,0.040568,-0.03744,0.023234,0.020975,0.041089,0.027051,0.011657,0.020261,-0.021785,0.044164,0.005157,-0.031641,-0.032559,0.001404,0.049796,0.023717,-0.002049,-0.017012,0.004457,0.002373,-0.0003,0.037782,0.046632,-0.017471,-0.030021,-0.009824,-0.005432,0.000119,0.006598,0.011187,0.01356,-0.009498,0.001703,0.021716,-0.005876,-0.008364,-0.007495,0.023377,-0.039933,-0.005983,-0.020671,0.023863,0.026692,0.037239,-0.029376,0.012965,-0.046127,-0.022665,-0.018734,-0.00548,0.002923,-0.019239,0.004869,0.056676,0.009945,0.047066,-0.007572,-0.022647,-0.013033,0.009192,0.026379,-0.001152,-0.004899,-0.001162,0.013611,-0.003232,0.005105,-0.008269,0.003405,0.006164,0.003233,-0.012974,0.02098,-0.001628
115,湿疹,2.0,0.006991,0.036993,0.012342,0.010625,-0.007458,-0.009229,0.011629,-0.025425,0.005743,0.014437,-0.008872,-0.004404,-0.021475,-0.012311,-0.018271,-0.019991,-0.021832,0.024553,-0.05538,-0.011103,0.002142,0.036295,0.013756,0.014987,-0.001459,0.028181,-0.029742,-0.014037,0.025664,0.001396,-0.013036,0.004112,-0.00285,-0.008317,0.014781,0.03731,-0.013352,-0.010406,-0.006837,0.014813,0.022977,0.008947,-0.009122,-0.012532,-0.003555,-0.021988,0.011374,-0.000617,-0.00613,0.015824,-0.029341,-0.022531,0.013869,-0.029068,-0.020673,-0.009284,-0.020515,-0.010895,-0.015965,0.019905,-0.029833,0.018451,-0.019789,-0.005379,-0.018361,-0.036422,0.020058,0.03412,0.033024,-0.007521,-0.022666,0.012646,-0.017682,-0.007146,-0.022994,-0.02026,-0.01884,-0.024028,0.003138,-7.5e-05,0.004797,0.027085,-0.011859,-0.037128,0.000387,-0.021172,0.010532,-0.002481,-0.00227,0.006669,-0.011226,0.001064,-0.013541,0.009202,-0.037541,0.019897,-0.021646,-0.036842,-0.023868,-0.012033
